formulaRank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	formulaId	alignedFeatureId	featureId
1	C13H8N2O3	[M + H]+	C13H9N2O3+	18.234	15.524	2.709	3	0.991	-1.177	1.177	-0.186		241.061	139	567750679671022307	567749488991985814	5421
1	C18H33N5O5	[M + H]+	C18H34N5O5+	53.376	49.060	4.317	22	0.991	0.599	1.490	-0.000		400.255	136	567750652240273696	567749489008763034	5422
1	C19H26N2O3	[M + H]+	C19H27N2O3+	37.726	35.517	2.208	15	0.994	2.204	2.509	-0.381		331.201	136	567750686318994281	567749489025540254	5423
1	C16H19NO3	[M + H]+	C16H20NO3+	52.336	48.627	3.709	20	0.877	0.017	1.399	-0.802		274.144	136	567750654014464312	567749489046511778	5425
1	C18H31N3O7	[M + Na]+	C18H31N3NaO7+	44.385	41.349	3.036	19	0.970	0.020	1.316	1.223		424.206	136	567750695508714508	567749489063288998	5426
1	C16H19NO4	[M + H]+	C16H20NO4+	42.435	38.783	3.652	15	0.920	-1.928	1.928	-0.777		290.138	136	567750681554264836	567749489084260522	5431
1	C12H20N2O5Si	[M + H]+	C12H21N2O5Si+	40.575	40.575	0.000	14	1.000	2.515	2.515	0.505		301.122	136	567750683844354865	567749489101037742	5432
1	C18H31N3O7	[M + H]+	C18H32N3O7+	165.163	160.034	5.129	48	0.984	0.540	1.524	-0.066		402.223	136	567750693621277664	567749489122009266	5433
1	C21H29N3O7	[M + H]+	C21H30N3O7+	89.141	84.553	4.588	32	0.995	-0.390	3.025	0.312		436.208	136	567750667075527203	567749489138786486	5437
1	C11H16N2O3	[M + H]+	C11H17N2O3+	37.884	37.884	0.000	4	0.613	1.687	3.074	-0.528		225.123	137	567750657680286064	567749489159758010	5441
1	C8H17BO4	[M + K]+	C8H17BKO4+	48.047	48.047	0.000	14	0.407	-9.794	9.794	-2.650		226.088	137	567750664152097227	567749489172340926	5447
1	C28H49N5O6	[M + H]+	C28H50N5O6+	78.270	71.906	6.363	11	0.996	1.164	1.414	0.331		552.376	137	567750676516905654	567749489193312450	5449
1	C10H7FN2O2	[M + H]+	C10H8FN2O2+	21.561	19.153	2.408	3	0.809	-4.063	6.328	-5.993		207.055	137	567750680396636910	567749489210089670	5455
1	C11H14NO2P	[M + H]+	C11H15NO2P+	69.422	66.952	2.470	16	0.799	-8.321	8.321	-7.305		224.082	137	567750687996715892	567749489231061194	5456
1	C13H9N3O	[M + Na]+	C13H9N3NaO+	5.057	1.925	3.131	0	0.000	-0.905	0.905	-0.455		246.064	137	567750707722527984	567749489252032718	5457
1	C18H28N4O5	[M + H]+	C18H29N4O5+	52.416	46.800	5.616	16	0.999	2.027	2.027	1.474		381.214	138	567750721794418182	567749489268809938	5461
1	C11H16FNO2	[M + H]+	C11H17FNO2+	49.280	46.690	2.590	12	0.654	-5.246	5.426	-5.020		214.123	138	567750664097571263	567749489285587158	5464
1	C16H22N2O4	[M + Na]+	C16H22N2NaO4+	30.314	26.882	3.432	7	0.879	2.674	3.206	0.322		329.147	139	567750700688680061	567749489344307418	5468
1	C16H22N2O4	[M + H]+	C16H23N2O4+	68.502	63.406	5.096	17	0.999	1.889	2.154	-0.096		307.165	139	567750668153463342	567749489365278942	5473
1	C15H20N4O3	[M + H]+	C15H21N4O3+	79.015	79.015	0.000	13	0.968	-0.609	1.454	0.435		305.161	139	567750686147027805	567749489390444770	5477
1	C11H21NO4	[M + H]+	C11H22NO4+	78.581	73.592	4.990	12	0.991	1.253	6.576	-0.260		232.154	139	567750668363178553	567749489419804902	5481
1	C10H16N2O	[M + H]+	C10H17N2O+	58.126	54.939	3.187	10	0.632	0.859	1.808	-0.008		181.134	140	567750685236863826	567749489444970730	5482
1	C14H16N2O4S2	[M + H]+	C14H17N2O4S2+	55.242	48.876	6.366	24	0.982	2.512	3.052	0.211		341.062	140	567750683160683301	567749489478525166	5491
1	C10H11NO2S	[M + H]+	C10H12NO2S+	32.086	26.187	5.899	5	0.969	4.880	4.880	0.201		210.058	140	567750703104599199	567749489512079602	5497
1	C15H28N2O3	[M + H]+	C15H29N2O3+	88.928	83.353	5.575	13	0.991	3.889	4.563	0.337		285.217	141	567750698545390683	567749489541439734	5501
1	C14H15NO2	[M + H]+	C14H16NO2+	56.496	51.204	5.292	26	0.984	-0.735	1.763	-0.288		230.117	143	567750690387469224	567749489579188474	5505
1	C15H20N4O4	[M + H]+	C15H21N4O4+	51.400	47.849	3.550	10	0.996	-0.260	0.562	0.496		321.156	141	567750728698242694	567749489625325822	5507
1	C22H22N2O5	[M + H]+	C22H23N2O5+	53.383	47.446	5.936	16	0.979	-0.931	1.492	-0.109		395.160	141	567750692648199114	567749489650491650	5508
1	C21H33N3O4	[M + H]+	C21H34N3O4+	61.196	56.355	4.841	19	0.948	0.765	1.310	-0.280		392.254	139	567750689322115978	567749489675657478	5510
1	C14H24N2O3S2	[M + H]+	C14H25N2O3S2+	25.491	18.635	6.856	16	0.974	1.393	3.083	-0.348		333.130	142	567750690462966707	567749489700823306	5512
1	C20H26N2O6	[M + H]+	C20H27N2O6+	73.687	68.953	4.734	23	0.986	-0.144	0.969	-0.142		391.186	141	567750696481793059	567749489721794830	5513
1	C18H27FN2O8	[M - H4O2 + H]+	C18H24FN2O6+	14.889	12.025	2.864	7	0.792	-2.538	2.540	-94011.366		383.161	137	567750661832647092	567749489742766354	5514
1	C13H21N3O3	[M + H]+	C13H22N3O3+	52.125	46.910	5.215	12	0.977	1.873	2.510	-0.570		268.165	142	567750678597280461	567749489767932182	5519
1	C14H14FNO3	[M + H]+	C14H15FNO3+	47.244	44.431	2.813	15	0.997	-4.390	4.748	-5.237		264.102	142	567750737690830594	567749489788903706	5520
1	C13H15F2N3O7	[M + H]+	C13H16F2N3O7+	59.626	57.293	2.333	20	0.992	5.708	5.708	2.989		364.096	142	567750683060019995	567749489809875230	5521
1	C17H24N2O3	[M + H]+	C17H25N2O3+	61.150	55.301	5.849	16	0.989	0.916	1.754	-0.167		305.186	143	567750684691604295	567749489835041058	5525
1	C14H17NO	[M + H]+	C14H18NO+	24.842	21.167	3.675	7	0.909	-0.408	2.393	-0.156		216.138	142	567750684351865660	567749489864401190	5528
1	C14H14N2O3	[M + H]+	C14H15N2O3+	25.476	25.476	0.000	5	0.994	0.828	1.085	0.057		259.108	143	567750694292366315	567749489885372714	5531
1	C17H24N2O4	[M + H]+	C17H25N2O4+	54.529	51.520	3.009	16	0.993	0.991	1.361	-0.371		321.181	143	567750674616885909	567749489910538542	5533
1	C18H33N5O5	[M + H]+	C18H34N5O5+	37.899	33.162	4.737	16	0.950	1.897	3.688	0.785		400.256	143	567750707848357115	567749489939898674	5535
1	C15H24N2O5	[M + H]+	C15H25N2O5+	96.250	91.593	4.657	25	0.893	-0.119	1.785	-0.655		313.176	143	567750697190630446	567749489965064502	5536
1	C21H31N5O5	[M + H]+	C21H32N5O5+	36.244	29.771	6.474	14	0.922	2.367	2.367	0.706		434.240	144	567750702102160520	567749489990230330	5541
1	C19H33N3O7	[M + H]+	C19H34N3O7+	134.884	130.138	4.746	49	0.989	0.254	1.995	-0.036		416.239	144	567750715024811371	567749490011201854	5543
1	C19H28N2O4	[M + H]+	C19H29N2O4+	31.643	26.935	4.707	11	0.997	0.244	1.137	0.905		349.213	145	567750692950189013	567749490036367682	5544
1	C16H30N2O5S	[M + H]+	C16H31N2O5S+	79.258	76.008	3.250	23	0.967	0.473	2.575	-1.070		363.194	144	567750691486376895	567749490057339206	5546
1	C18H18N2O2	[M + H]+	C18H19N2O2+	64.906	59.808	5.098	15	0.988	1.020	1.257	-0.025		295.144	145	567750697492620344	567749490086699338	5547
1	C7H14N2O2S	[M + Na]+	C7H14N2NaO2S+	18.407	18.407	0.000	7	0.924	2.465	5.842	-4.681		213.066	145	567750751683028931	567749490107670862	5549
1	C18H26N2O3	[M + H]+	C18H27N2O3+	27.963	23.159	4.804	6	0.997	0.798	1.310	-0.010		319.202	146	567750705902200036	567749490124448082	5551
1	C16H30N2O5S	[M + Na]+	C16H30N2NaO5S+	30.112	26.697	3.415	10	0.904	1.491	2.576	-0.511		385.177	145	567750699375862887	567749490149613910	5554
1	C20H22N2O3	[M + H]+	C20H23N2O3+	38.244	38.244	0.000	10	1.000	-0.643	1.307	0.227		339.170	146	567750698268566608	567749490166391130	5555
1	C15H24N2O5	[M + H]+	C15H25N2O5+	94.179	90.093	4.086	22	0.896	0.529	0.785	-0.335		313.176	146	567750761925519365	567749490191556958	5556
1	C10H21NOS	[M + Na]+	C10H21NNaOS+	20.886	17.980	2.906	5	0.346	-5.630	5.880	-4.316		226.123	146	567750696397906967	567749490208334178	5558
1	C14H19NO4	[M + H]+	C14H20NO4+	50.031	44.746	5.285	9	0.996	-0.027	1.620	-0.418		266.139	146	567750695332553729	567749490225111398	5560
1	C19H20N2O4	[M + H]+	C19H21N2O4+	34.866	31.269	3.596	7	1.000	0.656	1.072	0.101		341.150	147	567750718099236291	567749490246082922	5564
1	C14H14N2O3S2	[M + H]+	C14H15N2O3S2+	44.718	39.998	4.720	20	0.986	0.998	2.882	-0.405		323.052	147	567750738328364836	567749490267054446	5566
1	C17H24N2O3	[M + H]+	C17H25N2O3+	58.446	52.768	5.678	14	0.968	2.106	2.183	0.541		305.186	148	567750689703797653	567749490288025970	5571
1	C18H25NO5	[M - H4O2 + H]+	C18H22NO3+	5.876	2.566	3.310	2	0.749	-1.248	1.248	-120007.182		300.159	148	567750704434193614	567749490308997494	5574
1	C15H15NO2	[M + H]+	C15H16NO2+	72.308	67.024	5.284	28	0.982	-0.619	1.330	-0.184		242.118	148	567750713502278985	567749490329969018	5575
1	C13H12N2O	[M + H]+	C13H13N2O+	42.346	39.000	3.346	9	0.895	3.800	3.800	0.115		213.102	148	567750702748083347	567749490346746238	5576
1	C18H24N2O5	[M + H]+	C18H25N2O5+	55.108	51.453	3.654	14	0.984	0.590	1.104	0.410		349.176	149	567750695223501814	567749490363523458	5577
1	C14H16N2O2S2	[M + Na]+	C14H16N2NaO2S2+	17.315	12.446	4.869	13	0.944	0.451	1.117	-0.092		331.055	149	567750720607430128	567749490388689286	5581
1	C16H19N3O3	[M + Na]+	C16H19N3NaO3+	18.668	16.029	2.639	5	0.988	0.330	0.941	0.680		324.132	149	567750715146446197	567749490418049418	5582
1	C14H16N2O2S2	[M + H]+	C14H17N2O2S2+	79.628	72.961	6.667	33	0.986	2.304	2.529	-0.005		309.073	149	567750712239793447	567749490434826638	5584
1	C14H16N2O4S2	[M + H]+	C14H17N2O4S2+	50.925	44.073	6.852	23	0.921	0.921	2.561	0.389		341.063	149	567750758637185007	567749490451603858	5586
1	C16H19N3O3	[M + H]+	C16H20N3O3+	68.671	62.923	5.748	10	0.939	0.517	2.380	0.420		302.150	149	567750715796563329	567749490468381078	5588
1	C20H22N2O3	[M + H]+	C20H23N2O3+	24.218	24.218	0.000	4	1.000	0.838	0.838	1.050		339.171	148	567750722981406248	567749490480963994	5589
1	C16H24N2O5	[M + H]+	C16H25N2O5+	64.193	61.007	3.186	7	0.993	1.736	2.732	0.196		325.176	150	567750703196873899	567749490497741214	5590
1	C22H31N3O7	[M + H]+	C22H32N3O7+	72.450	69.368	3.082	28	0.965	0.294	1.826	0.465		450.224	150	567750733928539873	567749490514518434	5594
1	C19H33N3O7	[M + H]+	C19H34N3O7+	91.729	86.464	5.265	32	0.988	0.251	1.553	0.231		416.239	150	567750710381716742	567749490531295654	5596
1	C24H35N3O8	[M + H]+	C24H36N3O8+	43.159	38.719	4.440	15	0.938	2.123	2.530	0.166		494.250	151	567750722440341021	567749490552267178	5600
1	C15H17NO	[M + H]+	C15H18NO+	78.301	73.217	5.083	16	0.449	-0.391	1.141	0.223		228.138	151	567750717314901421	567749490569044398	5601
1	C19H26N2O5	[M + H]+	C19H27N2O5+	81.275	77.665	3.610	27	0.999	0.471	1.168	0.082		363.191	151	567750730774423208	567749490585821618	5602
1	C9H6O3	[M + H]+	C9H7O3+	33.716	33.716	0.000	8	0.963	5.714	5.714	0.382		163.039	152	567750757882210276	567749490602598838	5604
1	C18H22N2O5	[M + H]+	C18H23N2O5+	56.662	53.815	2.848	10	0.965	0.354	0.990	-2.184		347.159	152	567750716023055756	567749490619376058	5605
1	C10H9NO3S	[M + H]+	C10H10NO3S+	39.530	33.982	5.548	13	0.672	0.324	2.372	0.169		224.038	152	567750703389811895	567749490636153278	5607
1	C16H19NO2	[M + H]+	C16H20NO2+	7.330	4.283	3.046	3	0.891	3.201	3.640	0.111		258.149	152	567750771144599841	567749490652930498	5609
1	C17H13NO	[M + H]+	C17H14NO+	11.480	7.809	3.672	3	0.772	-1.062	1.062	0.139		248.107	153	567750699908539506	567749490665513414	5610
1	C20H28N2O6	[M + H]+	C20H29N2O6+	34.048	30.409	3.638	8	0.974	0.030	1.333	-0.872		393.202	153	567750712952825150	567749490686484938	5613
1	C7H11FN2O2	[M + Na]+	C7H11FN2NaO2+	44.744	43.326	1.419	12	0.852	5.693	5.693	6.745		197.071	153	567750727922296430	567749490703262158	5616
1	C17H31N3O5	[M + H]+	C17H32N3O5+	27.059	27.059	0.000	7	1.000	0.458	2.200	1.068		358.234	154	567750718619330010	567749490715845074	5622
1	C20H30N2O4	[M + H]+	C20H31N2O4+	44.956	39.401	5.555	16	0.976	0.510	1.540	-0.099		363.228	154	567750937369062572	567749490732622294	5623
1	C18H23NO3	[M + H]+	C18H24NO3+	21.527	18.036	3.491	6	0.784	2.117	2.117	0.680		302.175	155	567750712562754866	567749490749399514	5625
1	C17H13NO2	[M + H]+	C17H14NO2+	26.323	23.023	3.300	14	0.924	0.897	1.889	0.245		264.102	155	567750739666347834	567749490770371038	5626
1	C31H30N2O4	[M + H]+	C31H31N2O4+	11.612	11.572	0.040	2	0.710	0.136	0.136	-0.048		495.228	155	567750740299687761	567749490787148258	5627
1	C20H35N3O7	[M + H]+	C20H36N3O7+	119.336	113.949	5.387	37	0.974	0.071	1.520	0.540		430.255	156	567750764379187216	567749490808119782	5628
1	C10H14ClN5O8S4	[M + H]+	C10H15ClN5O8S4+	8.797	8.797	0.000	5	0.668	-1.045	1.348	-1.056		495.948	155	567750781663914396	567749490845868526	5633
1	C10H18N4O	[M + Na]+	C10H18N4NaO+	14.297	12.711	1.586	4	0.691	-1.935	1.935	-2.432		233.137	155	567750714404054357	567749490887811570	5634
1	C12H9N3O4S2	[M + K]+	C12H9KN3O4S2+	31.419	31.419	0.000	16	0.791	-4.825	4.825	-2.964		361.966	155	567750765989799990	567749490908783094	5636
1	C10H7NO3S	[M + H]+	C10H8NO3S+	60.827	54.999	5.828	12	0.902	1.474	1.474	0.990		222.022	155	567750742837241729	567749490921366010	5640
1	C14H17NO2	[M + H]+	C14H18NO2+	41.054	36.486	4.568	13	0.979	0.254	1.540	0.551		232.133	155	567750720208971237	567749490938143230	5643
1	C14H17NO2	[M + Na]+	C14H17NNaO2+	6.186	3.145	3.040	1	0.263	-3.123	3.582	0.656		254.115	156	567750710939559185	567749490954920450	5644
1	C15H24N2O4	[M + H]+	C15H25N2O4+	123.751	120.377	3.373	17	0.667	1.071	1.071	0.425		297.181	156	567750729444828817	567749490967503366	5645
1	C19H26N2O5	[M + H]+	C19H27N2O5+	43.341	43.341	0.000	12	1.000	0.880	1.712	0.555		363.192	158	567750714672489824	567749490988474890	5650
1	C18H22N2O4	[M + H]+	C18H23N2O4+	48.688	45.298	3.390	11	0.962	0.006	1.140	0.397		331.165	158	567750721437902331	567749491001057806	5651
1	C16H21NO3	[M + H]+	C16H22NO3+	78.060	75.141	2.920	25	0.982	0.475	1.072	-0.669		276.159	158	567750722041882129	567749491013640722	5652
1	C7H14N2O2	[M + K]+	C7H14KN2O2+	9.845	9.845	0.000	4	1.000	9.115	9.115	7.988		197.070	159	567750758867871738	567749491030417942	5657
1	C25H43NO4	[M + H]+	C25H44NO4+	9.177	9.177	0.000	2	0.637	1.580	1.580	-2.562		422.325	159	567750725552514636	567749491043000858	5658
1	C15H17NO2	[M + Na]+	C15H17NNaO2+	1.872	1.872	0.000	0	0.000	-1.516	1.516	-0.374		266.115	159	567750730040419997	567749491059778078	5659
1	C11H11FO4	[M + H]+	C11H12FO4+	24.461	24.461	0.000	3	0.713	3.140	3.140	1.188		227.072	159	567750728123623034	567749491072360994	5660
1	C30H34N2O4	[M + H]+	C30H35N2O4+	33.599	33.599	0.000	14	0.932	-0.872	1.198	-1.814		487.258	159	567750732624111307	567749491084943910	5661
1	C15H17NO	[M + H]+	C15H18NO+	62.609	59.439	3.170	12	0.369	0.320	1.041	0.918		228.139	159	567750724743013950	567749491126886958	5663
1	C23H28N2O4	[M + H]+	C23H29N2O4+	84.500	80.160	4.340	13	0.980	-0.891	1.173	0.282		397.212	159	567750742459754348	567749491147858482	5664
1	C15H17NO2	[M + H]+	C15H18NO2+	80.217	76.963	3.254	35	0.962	0.259	1.192	-0.102		244.133	159	567750724495550003	567749491173024310	5666
1	C23H21N3O5S2	[M + H]+	C23H22N3O5S2+	12.223	12.223	0.000	6	0.996	2.540	2.540	2.708		484.101	159	567750775892552046	567749491198190138	5667
1	C26H16N4O4	[M + Na]+	C26H16N4NaO4+	9.551	9.551	0.000	1	0.841	-0.527	0.527	-0.628		471.106	159	567750731755890355	567749491219161662	5668
1	C11H14ClN3O4	[M + H]+	C11H15ClN3O4+	20.926	20.926	0.000	5	0.949	1.438	3.243	-1.142		288.074	159	567750733249062614	567749491240133186	5669
1	C5H12N4O4S	[M + K]+	C5H12KN4O4S+	8.237	8.237	0.000	2	1.000	7.777	7.777	1.949		263.022	159	567750727733552739	567749491256910406	5671
1	C12H13N3O6S	[M + Na]+	C12H13N3NaO6S+	63.009	63.009	0.000	13	0.822	3.199	3.199	8.364		350.045	159	567750805936351914	567749491382739530	5672
1	C9H16Cl2N2O3	[M + K]+	C9H16Cl2KN2O3+	19.110	19.110	0.000	4	0.586	3.583	3.583	4.151		309.018	159	567750727062464087	567749491407905358	5673
1	C13H8N2O2	[M + H]+	C13H9N2O2+	39.493	35.917	3.576	4	0.994	-0.924	2.242	0.315		225.066	159	567750748411471780	567749491428876882	5674
1	C13H8N2O2	[M + Na]+	C13H8N2NaO2+	5.118	1.957	3.161	0	0.000	-0.527	0.527	-0.491		247.048	159	567750718124402125	567749491445654102	5675
1	C4H10N4O2S	[M + H]+	C4H11N4O2S+	13.180	13.180	0.000	3	0.356	4.289	4.289	3.786		179.060	159	567750716895471010	567749491466625626	5676
1	C5H12N4O4S	[M - H2O + H]+	C5H11N4O3S+	35.565	35.565	0.000	10	0.826	1.627	4.489	-86981.521		207.055	159	567750771203320108	567749491491791454	5677
1	C6H13N5O2	[M + K]+	C6H13KN5O2+	54.572	54.572	0.000	11	0.969	-2.187	3.283	-4.229		226.069	159	567750718040516025	567749491516957282	5678
1	C16H30N2O3	[M + H]+	C16H31N2O3+	55.280	49.870	5.411	16	0.991	6.576	6.576	0.602		299.233	164	567750767843682391	567749491537928806	5679
1	C24H29N7O3	[M + H]+	C24H30N7O3+	53.674	49.741	3.932	20	0.946	0.015	2.111	-1.926		464.240	161	567750748512135086	567749491554706026	5686
1	C22H24N2O5	[M + H]+	C22H25N2O5+	43.455	40.879	2.576	13	0.965	-0.574	2.293	0.306		397.176	161	567750752123430862	567749491571483246	5687
1	C16H19NO3	[M + H]+	C16H20NO3+	48.908	45.366	3.542	18	0.926	-0.442	1.376	-0.284		274.144	162	567750739943171909	567749491588260466	5690
1	C17H36O8	[M + Na]+	C17H36NaO8+	33.736	27.942	5.795	8	0.962	-2.413	2.413	0.546		391.230	162	567750769458489586	567749491600843382	5692
1	C16H32O7	[M + Na]+	C16H32NaO7+	27.407	24.284	3.123	4	0.988	0.577	0.577	1.005		359.204	162	567750732439561919	567749491617620602	5693
1	C15H19NO	[M + H]+	C15H20NO+	9.664	6.260	3.405	3	0.967	0.710	0.815	-0.145		230.154	162	567750737095239415	567749491630203518	5694
1	C15H26N2O5	[M + H]+	C15H27N2O5+	50.241	46.706	3.535	11	0.994	4.325	4.325	0.310		315.192	163	567750738034763533	567749491646980738	5695
1	C14H17NO2	[M + H]+	C14H18NO2+	11.462	5.831	5.631	5	0.988	1.373	1.373	0.196		232.133	163	567750738215118616	567749491663757958	5697
1	C11H21NO2	[M + H]+	C11H22NO2+	66.491	63.565	2.927	9	0.203	4.323	4.323	0.670		200.165	164	567750765046081585	567749491693118090	5701
1	C16H30N2O3	[M + Na]+	C16H30N2NaO3+	6.735	3.594	3.141	1	0.890	0.465	1.280	0.705		321.215	164	567750792275503619	567749491714089614	5703
1	C19H28N2O3	[M + H]+	C19H29N2O3+	51.853	51.853	0.000	20	0.988	2.915	2.915	0.393		333.217	164	567750808817838773	567749491739255442	5704
1	C22H32O15	[M + K]+	C22H32KO15+	15.704	15.704	0.000	4	0.848	-5.412	5.412	2.947		575.139	164	567750791684106732	567749491764421270	5708
1	C19H32N4O4	[M + H]+	C19H33N4O4+	46.401	43.883	2.518	12	1.000	2.205	2.205	0.703		381.250	164	567750739167225647	567749491789587098	5711
1	C12H20FNO2	[M + H]+	C12H21FNO2+	22.213	19.633	2.580	8	0.913	-0.402	8.482	-4.828		230.154	166	567750766379870273	567749491810558622	5715
1	C18H26N2O3	[M + H]+	C18H27N2O3+	33.249	33.249	0.000	9	1.000	0.726	1.500	0.802		319.202	168	567750768942590177	567749491835724450	5719
1	C40H34O8	[M + Na]+	C40H34NaO8+	11.187	7.901	3.286	1	0.613	-5.163	5.163	-4.493		665.212	168	567750740320659291	567749491856695974	5728
1	C14H31NO2	[M + H]+	C14H32NO2+	67.590	62.110	5.480	12	0.896	4.620	4.620	0.443		246.243	168	567750795857439290	567749491877667498	5729
1	C23H20N2O6S2	[M + H]+	C23H21N2O6S2+	23.433	18.813	4.620	5	0.985	1.279	1.279	1.088		485.084	168	567750767214536780	567749491902833326	5732
1	C17H26N2O5	[M + H]+	C17H27N2O5+	51.991	48.323	3.668	10	0.995	2.116	2.116	0.611		339.192	168	567750773820565837	567749491915416242	5736
1	C15H32N2O3	[M + H]+	C15H33N2O3+	22.135	19.170	2.964	3	0.872	-1.660	1.660	0.175		289.249	168	567750803214248576	567749491927999158	5737
1	C16H11Cl2N3O4S	[M + K]+	C16H11Cl2KN3O4S+	35.842	35.842	0.000	9	0.832	-1.483	1.483	0.159		449.948	168	567750826274532089	567749491940582074	5739
1	C13H12BBrFNO6S2	[M + H]+	C13H13BBrFNO6S2+	38.555	38.555	0.000	15	0.998	-2.607	2.792	-1.422		450.947	168	567750788433521120	567749491957359294	5740
1	C14H8FIN2O6	[M + H]+	C14H9FIN2O6+	25.925	22.716	3.209	6	0.838	-4.148	4.148	-1.407		446.948	168	567750756120602585	567749491974136514	5741
1	C18H15N3O3	[M + H]+	C18H16N3O3+	58.040	52.299	5.741	14	0.976	0.648	0.872	0.394		322.119	168	567750742661080951	567749491990913734	5743
1	C23H28N2O4	[M + H]+	C23H29N2O4+	42.283	39.029	3.254	15	0.985	2.726	2.726	1.115		397.213	168	567750791839295992	567749492011885258	5744
1	C18H15N3O3	[M + Na]+	C18H15N3NaO3+	19.138	13.264	5.874	1	0.894	-0.144	0.679	0.334		344.101	168	567750734268278508	567749492024468174	5745
1	C13H25NO3	[M + H]+	C13H26NO3+	197.739	192.212	5.526	48	0.999	2.575	2.785	0.383		244.191	168	567750769391380717	567749492041245394	5748
1	C13H18Br2N2O4Si	[M + H]+	C13H19Br2N2O4Si+	28.521	28.521	0.000	15	0.965	-1.336	2.324	-0.410		452.947	168	567750747102848921	567749492062216918	5754
1	C13H25NO3	[M - H2O + H]+	C13H24NO2+	198.838	195.298	3.540	31	0.222	3.438	3.438	-79629.648		226.180	168	567750795601586735	567749492078994138	5755
1	C13H25NO3	[M + Na]+	C13H25NNaO3+	3.143	1.990	1.153	0	0.000	0.119	0.119	0.240		266.173	168	567750740509402984	567749492095771358	5756
1	C60H84N14O14	[M + K]+	C60H84KN14O14+	64.352	64.352	0.000	39	0.492	-3.338	3.632	-5.012		1263.586	169	567753944794091085	567749492112548578	5765
1	C27H19N3O6S	[M + H]+	C27H20N3O6S+	52.089	46.804	5.284	13	0.951	0.484	0.993	7.568		514.111	172	567750851247418273	567749492129325798	5769
1	C15H28N2O3	[M + H]+	C15H29N2O3+	34.418	30.853	3.564	8	1.000	1.783	1.783	0.508		285.217	170	567750744204584845	567749492146103018	5770
1	C17H32N2O3	[M + H]+	C17H33N2O3+	66.425	62.672	3.753	13	0.950	0.281	3.275	0.438		313.249	170	567750833857833763	567749492162880238	5772
1	C10H14O3	[M + H]+	C10H15O3+	11.628	8.265	3.363	1	0.004	3.039	3.039	0.269		183.102	170	567750770372847871	567749492183851762	5773
1	C18H23NO3	[M + H]+	C18H24NO3+	74.234	71.426	2.807	21	0.840	0.969	2.025	0.728		302.175	170	567750818393434838	567749492204823286	5774
1	C16H30N2O3	[M + H]+	C16H31N2O3+	36.312	32.903	3.409	8	1.000	0.621	0.621	0.387		299.233	170	567750770452539658	567749492225794810	5775
1	C18H38O9	[M + Na]+	C18H38NaO9+	67.371	61.717	5.654	9	0.982	-1.939	2.206	-0.827		421.240	170	567750764660205606	567749492250960638	5780
1	C17H34N2O3	[M + H]+	C17H35N2O3+	25.379	19.177	6.202	6	0.893	4.724	4.724	0.613		315.264	171	567750749103531962	567749492271932162	5781
1	C21H37N3O7	[M + H]+	C21H38N3O7+	78.872	74.617	4.255	31	0.971	0.328	2.039	0.776		444.271	171	567750764475656218	567749492297097990	5782
1	C17H24N4O3	[M + H]+	C17H25N4O3+	55.155	52.100	3.055	10	0.999	0.705	1.085	0.510		333.192	171	567750770490288405	567749492322263818	5783
1	C18H23NO2	[M + H]+	C18H24NO2+	14.467	8.748	5.718	4	0.957	0.225	1.485	0.016		286.180	170	567750773023648055	567749492347429646	5784
1	C20H24N2O5	[M + H]+	C20H25N2O5+	44.917	37.038	7.879	8	0.997	2.649	3.459	0.648		373.176	171	567750768036620386	567749492372595474	5786
1	C18H25NO3	[M + H]+	C18H26NO3+	70.664	68.200	2.464	22	0.988	1.902	2.007	1.031		304.191	171	567750773547936066	567749492393566998	5787
1	C17H28N2O5	[M + H]+	C17H29N2O5+	62.599	58.887	3.713	15	1.000	1.826	1.826	0.679		341.207	172	567750845543164787	567749492414538522	5793
1	C20H28N2O6	[M + H]+	C20H29N2O6+	69.864	62.746	7.118	14	0.941	2.891	2.891	0.259		393.202	172	567750780296571281	567749492435510046	5795
1	C10H7NO2S	[M + H]+	C10H8NO2S+	55.903	51.656	4.247	12	0.990	0.595	1.169	0.772		206.027	172	567750775317932376	567749492456481570	5796
1	C16H17NO2	[M + H]+	C16H18NO2+	8.211	7.893	0.319	6	0.888	-0.784	1.122	0.878		256.133	172	567750775791888739	567749492477453094	5797
1	C18H33N3O5	[M + H]+	C18H34N3O5+	26.169	22.662	3.507	7	0.966	0.306	1.261	0.463		372.249	173	567750794821446180	567749492502618922	5799
1	C22H27NO8S	[M + H]+	C22H28NO8S+	39.389	32.281	7.108	15	0.854	0.943	1.161	1.171		466.154	173	567750796989901373	567749492527784750	5801
1	C17H22O5	[M + Na]+	C17H22NaO5+	10.233	4.667	5.566	1	0.568	1.624	2.343	0.133		329.136	173	567750797191227976	567749492548756274	5803
1	C16H30N2O3S	[M + H]+	C16H31N2O3S+	34.247	34.247	0.000	10	1.000	1.786	1.786	0.331		331.205	173	567750799795890782	567749492573922102	5804
1	C16H22N2O2	[M + H]+	C16H23N2O2+	76.235	70.502	5.732	13	0.986	-0.331	0.780	0.196		275.175	173	567750781823297959	567749492594893626	5806
